conversion_id,click_id,amount,status,created_at,updated_at
875305,991624,109.17,not active,2022-11-07,2022-11-10
984732,391499,100.32,active,2022-11-07,2022-11-09
351844,397006,41.05,not active,2022-11-07,2022-11-07
398856,360268,66.52,active,2022-11-07,2022-11-12
566219,122518,130.81,active,2022-11-07,2022-11-07
819024,82398,141.37,not active,2022-11-07,2022-11-12
968280,211853,3.94,not active,2022-11-07,2022-11-10
235029,48466,100.07,not active,2022-11-07,2022-11-12
638992,232569,98.7,not active,2022-11-07,2022-11-09
969990,550267,86.54,not active,2022-11-07,2022-11-12
553706,684916,93.53,active,2022-11-07,2022-11-12
25839,433258,39.27,not active,2022-11-07,2022-11-11
52813,357507,67.46,not active,2022-11-07,2022-11-12
43400,61591,87.75,active,2022-11-07,2022-11-10
964554,890850,84.59,active,2022-11-07,2022-11-07
768920,87684,131.21,not active,2022-11-07,2022-11-11
834850,871969,76.69,active,2022-11-07,2022-11-10
368039,232089,51.62,not active,2022-11-07,2022-11-12
764230,107191,82.56,active,2022-11-07,2022-11-08
726379,185,27.36,not active,2022-11-07,2022-11-08
735519,349698,110.04,not active,2022-11-07,2022-11-09
884914,871565,61.83,active,2022-11-07,2022-11-07
13812,623754,81.99,active,2022-11-07,2022-11-11
306917,85952,130.0,active,2022-11-07,2022-11-10
175469,497946,82.71,not active,2022-11-07,2022-11-11
195133,286868,17.01,not active,2022-11-07,2022-11-10
158865,655491,111.37,not active,2022-11-07,2022-11-12
546598,161303,38.73,not active,2022-11-07,2022-11-12
414301,855767,76.48,not active,2022-11-07,2022-11-08
850955,181392,84.51,not active,2022-11-07,2022-11-10
988801,214862,31.26,not active,2022-11-07,2022-11-08
506949,736549,105.32,not active,2022-11-07,2022-11-08
764916,236591,59.0,active,2022-11-07,2022-11-12
452116,107009,29.0,not active,2022-11-07,2022-11-12
379558,193417,17.12,not active,2022-11-07,2022-11-10
912554,646393,46.4,not active,2022-11-07,2022-11-11
692080,437523,84.17,not active,2022-11-07,2022-11-08
780122,174109,21.19,not active,2022-11-07,2022-11-12
606615,574026,96.57,active,2022-11-07,2022-11-10
503389,500653,31.78,not active,2022-11-07,2022-11-10
369672,903073,16.73,not active,2022-11-07,2022-11-07
511190,127531,68.24,not active,2022-11-07,2022-11-07
567321,611595,102.67,not active,2022-11-07,2022-11-11
440830,932868,107.35,active,2022-11-07,2022-11-11
542919,600306,47.47,not active,2022-11-07,2022-11-12
170137,242929,90.27,not active,2022-11-07,2022-11-07
570328,776291,11.84,not active,2022-11-07,2022-11-12
531075,396145,39.2,not active,2022-11-07,2022-11-08
796317,468210,113.79,not active,2022-11-07,2022-11-12
518454,742395,0.58,not active,2022-11-07,2022-11-09
215991,744060,58.15,not active,2022-11-07,2022-11-11
557457,765609,145.34,not active,2022-11-07,2022-11-08
869560,700620,98.81,active,2022-11-07,2022-11-11
134107,678069,28.74,not active,2022-11-07,2022-11-10
654452,445962,32.14,active,2022-11-07,2022-11-09
33270,384062,126.28,not active,2022-11-07,2022-11-08
153535,291337,77.55,active,2022-11-07,2022-11-09
387261,118918,111.4,not active,2022-11-07,2022-11-09
86064,684407,89.42,active,2022-11-07,2022-11-12
731535,147596,97.15,active,2022-11-07,2022-11-11
259139,166693,19.02,active,2022-11-07,2022-11-08
273669,940961,53.39,active,2022-11-07,2022-11-07
470795,327118,21.17,not active,2022-11-07,2022-11-08
262596,498066,48.39,not active,2022-11-07,2022-11-11
857993,832974,54.64,active,2022-11-07,2022-11-11
305588,553608,12.12,active,2022-11-07,2022-11-10
130588,227042,1.61,active,2022-11-07,2022-11-09
805010,985619,68.28,not active,2022-11-07,2022-11-07
945394,403368,28.09,active,2022-11-07,2022-11-10
353307,789734,25.76,active,2022-11-07,2022-11-07
578652,742710,140.89,not active,2022-11-07,2022-11-11
226814,293544,34.08,active,2022-11-07,2022-11-07
595368,388432,32.22,not active,2022-11-07,2022-11-08
102978,346781,57.41,not active,2022-11-07,2022-11-07
980140,447827,40.5,active,2022-11-07,2022-11-10
604633,666159,142.18,not active,2022-11-07,2022-11-10
646040,243299,16.73,not active,2022-11-07,2022-11-09
879129,456633,8.52,not active,2022-11-07,2022-11-08
671921,877768,104.29,active,2022-11-07,2022-11-08
602328,570986,67.8,not active,2022-11-07,2022-11-07
647829,665035,62.96,not active,2022-11-07,2022-11-10
4691,948275,110.46,active,2022-11-07,2022-11-09
79160,790003,105.67,active,2022-11-07,2022-11-07
941477,339998,53.22,active,2022-11-07,2022-11-07
700935,828684,108.12,active,2022-11-07,2022-11-08
143402,786150,60.94,not active,2022-11-07,2022-11-08
824679,357448,121.48,not active,2022-11-07,2022-11-07
312561,648930,94.36,active,2022-11-07,2022-11-10
459384,859064,100.5,not active,2022-11-07,2022-11-11
911999,948939,46.89,active,2022-11-07,2022-11-12
565726,835281,57.79,not active,2022-11-07,2022-11-11
68878,722342,90.9,not active,2022-11-07,2022-11-09
805016,927803,33.11,not active,2022-11-07,2022-11-08
534571,271065,101.46,not active,2022-11-07,2022-11-09
382584,858398,19.57,active,2022-11-07,2022-11-11
906980,204985,101.58,not active,2022-11-07,2022-11-07
830972,89241,107.81,active,2022-11-07,2022-11-07
504944,116726,21.85,not active,2022-11-07,2022-11-08
170081,573059,32.03,not active,2022-11-07,2022-11-08
89314,903481,50.99,not active,2022-11-07,2022-11-10
409149,436216,101.02,active,2022-11-07,2022-11-07
894165,39107,115.39,active,2022-11-07,2022-11-07
378350,870794,45.58,not active,2022-11-07,2022-11-11
732814,891148,93.94,not active,2022-11-07,2022-11-09
977533,406700,120.23,active,2022-11-07,2022-11-10
123228,895759,107.65,active,2022-11-07,2022-11-07
12247,914994,138.9,not active,2022-11-07,2022-11-09
91540,650443,81.38,active,2022-11-07,2022-11-09
908844,423754,82.83,active,2022-11-07,2022-11-08
115567,584140,137.39,active,2022-11-07,2022-11-07
545431,677691,140.79,not active,2022-11-07,2022-11-08
69071,665539,80.06,not active,2022-11-07,2022-11-11
330084,846640,68.9,active,2022-11-07,2022-11-11
48834,273095,26.65,not active,2022-11-07,2022-11-12
493402,856884,140.63,active,2022-11-07,2022-11-11
10502,734632,90.61,active,2022-11-07,2022-11-11
169851,935373,95.31,active,2022-11-07,2022-11-07
737893,310281,135.29,not active,2022-11-07,2022-11-08
585689,556351,103.34,not active,2022-11-07,2022-11-11
481746,623541,122.09,active,2022-11-07,2022-11-08
836593,426948,24.14,not active,2022-11-07,2022-11-08
204409,766660,38.49,active,2022-11-07,2022-11-09
897478,389437,149.82,active,2022-11-07,2022-11-08
593417,957673,54.14,active,2022-11-07,2022-11-11
298064,37729,75.74,active,2022-11-07,2022-11-10
99775,437273,39.3,active,2022-11-07,2022-11-12
552017,763862,83.09,not active,2022-11-07,2022-11-08
558516,933666,130.22,not active,2022-11-07,2022-11-09
301778,57190,3.16,not active,2022-11-07,2022-11-11
641762,382100,109.84,not active,2022-11-07,2022-11-10
106577,537564,127.33,active,2022-11-07,2022-11-11
255781,132662,31.8,active,2022-11-07,2022-11-09
822001,643035,134.14,active,2022-11-07,2022-11-11
631077,930874,71.73,not active,2022-11-07,2022-11-11
650588,294012,88.59,active,2022-11-07,2022-11-10
584642,665156,2.38,active,2022-11-07,2022-11-10
130998,744387,103.35,not active,2022-11-07,2022-11-07
166648,801983,61.66,not active,2022-11-07,2022-11-11
312927,32209,116.31,not active,2022-11-07,2022-11-07
665598,130158,134.64,active,2022-11-07,2022-11-10
948702,630578,128.55,active,2022-11-07,2022-11-11
631610,597797,12.61,active,2022-11-07,2022-11-11
247083,841623,142.71,active,2022-11-07,2022-11-08
336068,417651,103.06,active,2022-11-07,2022-11-07
621370,261220,79.77,not active,2022-11-07,2022-11-11
43200,162377,42.11,not active,2022-11-07,2022-11-08
536716,443665,36.1,active,2022-11-07,2022-11-09
184330,519936,102.96,active,2022-11-07,2022-11-07
238631,400404,115.16,active,2022-11-07,2022-11-08
358191,165244,136.65,not active,2022-11-07,2022-11-07
588167,813774,111.48,not active,2022-11-07,2022-11-07
460563,277686,93.06,active,2022-11-07,2022-11-10
195833,382197,41.58,not active,2022-11-07,2022-11-09
252705,200905,76.51,active,2022-11-07,2022-11-10
584664,81874,76.23,active,2022-11-07,2022-11-10
231091,702472,107.93,not active,2022-11-07,2022-11-08
190391,26165,115.76,not active,2022-11-07,2022-11-10
216519,595284,12.71,active,2022-11-07,2022-11-09
514232,875446,56.13,not active,2022-11-07,2022-11-09
762113,146400,140.54,active,2022-11-07,2022-11-08
195614,695720,66.2,active,2022-11-07,2022-11-09
951726,770148,61.99,active,2022-11-07,2022-11-10
46224,535510,92.02,active,2022-11-07,2022-11-08
182071,185004,29.92,active,2022-11-07,2022-11-12
214231,458455,61.88,not active,2022-11-07,2022-11-10
33173,791742,121.32,not active,2022-11-07,2022-11-11
822738,129129,3.07,not active,2022-11-07,2022-11-07
280400,139234,60.69,active,2022-11-07,2022-11-12
324496,361238,49.75,not active,2022-11-07,2022-11-11
279551,476033,145.15,not active,2022-11-07,2022-11-09
419046,736629,119.4,not active,2022-11-07,2022-11-11
872494,642989,134.01,active,2022-11-07,2022-11-08
714354,559090,140.54,not active,2022-11-07,2022-11-11
152795,385380,35.56,not active,2022-11-07,2022-11-08
850332,694416,121.54,not active,2022-11-07,2022-11-12
176867,383679,0.43,not active,2022-11-07,2022-11-09
42958,672508,15.07,active,2022-11-07,2022-11-08
887879,265820,91.7,active,2022-11-07,2022-11-10
836225,774305,110.55,active,2022-11-07,2022-11-11
800802,577810,30.27,not active,2022-11-07,2022-11-10
190276,18999,142.13,active,2022-11-07,2022-11-09
631630,62833,100.48,active,2022-11-07,2022-11-08
401044,656242,133.99,not active,2022-11-07,2022-11-08
502882,187884,34.22,not active,2022-11-07,2022-11-07
962959,842567,43.8,not active,2022-11-07,2022-11-10
189719,939595,1.76,active,2022-11-07,2022-11-08
687860,884155,38.81,active,2022-11-07,2022-11-07
489123,338613,73.49,not active,2022-11-07,2022-11-07
188838,276311,104.63,not active,2022-11-07,2022-11-12
131709,777837,96.08,not active,2022-11-07,2022-11-12
273040,252096,80.93,active,2022-11-07,2022-11-07
522374,706258,117.45,not active,2022-11-07,2022-11-11
480760,932705,53.5,active,2022-11-07,2022-11-08
325722,74362,34.83,active,2022-11-07,2022-11-10
578730,338546,96.81,not active,2022-11-07,2022-11-07
662811,862175,32.55,active,2022-11-07,2022-11-10
118037,727658,37.2,not active,2022-11-07,2022-11-11
264001,780501,39.02,not active,2022-11-07,2022-11-11
181665,97582,142.89,active,2022-11-07,2022-11-11
103819,805517,117.93,not active,2022-11-07,2022-11-11
233228,784540,113.08,active,2022-11-07,2022-11-11
503033,283276,67.63,not active,2022-11-07,2022-11-08
743949,135726,130.53,not active,2022-11-07,2022-11-07
21160,856517,54.85,not active,2022-11-07,2022-11-07
942075,555941,65.9,not active,2022-11-07,2022-11-08
993784,507116,75.65,active,2022-11-07,2022-11-07
938153,867876,127.56,active,2022-11-07,2022-11-10
738641,271859,130.19,not active,2022-11-07,2022-11-07
924083,811186,6.84,not active,2022-11-07,2022-11-09
150253,852176,42.36,active,2022-11-07,2022-11-07
427459,524519,6.81,active,2022-11-07,2022-11-11
919708,597919,31.72,active,2022-11-07,2022-11-09
417503,380270,121.3,active,2022-11-07,2022-11-08
378074,622935,84.31,not active,2022-11-07,2022-11-10
291756,387098,105.19,not active,2022-11-07,2022-11-12
950666,884043,61.78,not active,2022-11-07,2022-11-12
473821,73203,110.79,active,2022-11-07,2022-11-11
163304,272393,10.62,active,2022-11-07,2022-11-10
868640,529697,69.11,not active,2022-11-07,2022-11-07
98122,159657,34.58,not active,2022-11-07,2022-11-09
743453,127427,115.27,active,2022-11-07,2022-11-10
245958,297895,118.8,not active,2022-11-07,2022-11-08
977464,833841,73.01,active,2022-11-07,2022-11-11
486093,460011,33.57,active,2022-11-07,2022-11-08
559313,511859,100.6,active,2022-11-07,2022-11-11
74379,749956,84.48,active,2022-11-07,2022-11-09
432436,656912,99.16,not active,2022-11-07,2022-11-09
702393,35376,73.56,active,2022-11-07,2022-11-09
889520,89442,86.89,active,2022-11-07,2022-11-11
440753,423601,5.92,not active,2022-11-07,2022-11-08
860816,751028,59.75,active,2022-11-07,2022-11-12
169473,309494,146.21,active,2022-11-07,2022-11-12
742731,43759,76.08,not active,2022-11-07,2022-11-11
796689,604919,65.0,active,2022-11-07,2022-11-09
370127,381654,136.01,not active,2022-11-07,2022-11-08
407054,665765,91.99,not active,2022-11-07,2022-11-09
816108,397980,40.47,active,2022-11-07,2022-11-10
931182,728863,42.2,active,2022-11-07,2022-11-09
557724,565984,106.22,active,2022-11-07,2022-11-10
105470,493610,53.24,not active,2022-11-07,2022-11-10
195340,941301,135.04,not active,2022-11-07,2022-11-09
849524,14297,18.83,active,2022-11-07,2022-11-08
725412,921084,114.98,active,2022-11-07,2022-11-10
63176,949127,44.65,not active,2022-11-07,2022-11-07
390127,895551,119.02,active,2022-11-07,2022-11-10
730926,483266,0.56,not active,2022-11-07,2022-11-08
884728,388802,127.05,not active,2022-11-07,2022-11-12
381543,368960,81.37,active,2022-11-07,2022-11-11
378131,170651,39.34,active,2022-11-07,2022-11-07
758017,363674,100.03,active,2022-11-07,2022-11-07
780994,974670,127.26,active,2022-11-07,2022-11-08
71559,105512,23.83,active,2022-11-07,2022-11-10
901819,294364,69.07,active,2022-11-07,2022-11-11
485794,463614,3.72,active,2022-11-07,2022-11-11
550866,460072,63.03,not active,2022-11-07,2022-11-11
576504,111953,70.83,not active,2022-11-07,2022-11-12
142159,333401,60.01,active,2022-11-07,2022-11-10
264181,423176,59.24,not active,2022-11-07,2022-11-11
845442,902218,65.87,active,2022-11-07,2022-11-11
374188,986374,41.52,active,2022-11-07,2022-11-08
763730,679425,74.44,not active,2022-11-07,2022-11-12
642045,401721,100.26,active,2022-11-07,2022-11-08
888095,275595,79.49,not active,2022-11-07,2022-11-08
413909,43433,124.95,active,2022-11-07,2022-11-08
479901,536691,86.81,active,2022-11-07,2022-11-11
876174,557202,136.63,not active,2022-11-07,2022-11-07
470403,305123,127.24,active,2022-11-07,2022-11-10
190065,872761,11.31,active,2022-11-07,2022-11-09
465666,895947,122.87,not active,2022-11-07,2022-11-08
207875,476254,107.09,not active,2022-11-07,2022-11-10
30705,101818,48.8,not active,2022-11-07,2022-11-07
541116,572002,29.47,not active,2022-11-07,2022-11-08
252292,945499,29.25,active,2022-11-07,2022-11-07
950609,832282,104.65,active,2022-11-07,2022-11-09
378166,723724,39.81,active,2022-11-07,2022-11-12
632846,7309,136.2,not active,2022-11-07,2022-11-07
520220,783993,29.97,active,2022-11-07,2022-11-11
128182,613031,5.22,not active,2022-11-07,2022-11-07
673668,833699,73.76,not active,2022-11-07,2022-11-08
382825,936017,97.41,not active,2022-11-07,2022-11-11
976043,902304,39.15,active,2022-11-07,2022-11-11
719290,136424,80.3,not active,2022-11-07,2022-11-08
596939,142853,1.34,not active,2022-11-07,2022-11-10
732246,230436,73.34,active,2022-11-07,2022-11-11
297820,117284,103.17,not active,2022-11-07,2022-11-07
670101,910375,138.65,active,2022-11-07,2022-11-11
52368,60004,144.05,active,2022-11-07,2022-11-08
396775,831922,59.1,active,2022-11-07,2022-11-12
232718,199318,15.42,not active,2022-11-07,2022-11-10
140367,596571,118.67,active,2022-11-07,2022-11-12
771347,77456,92.12,not active,2022-11-07,2022-11-11
441552,35091,92.54,active,2022-11-07,2022-11-07
63396,729469,24.73,active,2022-11-07,2022-11-07
738221,102395,64.61,active,2022-11-07,2022-11-07
162536,602026,53.32,not active,2022-11-07,2022-11-11
329824,369518,20.88,active,2022-11-07,2022-11-12
461886,935666,128.0,not active,2022-11-07,2022-11-09
112603,215671,63.82,active,2022-11-07,2022-11-09
218023,573976,89.23,active,2022-11-07,2022-11-08
112770,188042,105.65,not active,2022-11-07,2022-11-08
962491,678384,64.11,active,2022-11-07,2022-11-10
217835,328317,118.71,not active,2022-11-07,2022-11-12
130934,166328,149.75,not active,2022-11-07,2022-11-11
987357,39137,92.0,not active,2022-11-07,2022-11-10
996130,328773,14.42,not active,2022-11-07,2022-11-11
166992,235107,118.87,active,2022-11-07,2022-11-09
186420,381514,90.89,active,2022-11-07,2022-11-09
989897,444146,81.39,active,2022-11-07,2022-11-08
629491,138729,118.91,not active,2022-11-07,2022-11-07
745763,893762,33.63,active,2022-11-07,2022-11-11
735079,852988,120.46,not active,2022-11-07,2022-11-10
663810,446968,48.47,active,2022-11-07,2022-11-09
611642,446254,90.22,not active,2022-11-07,2022-11-12
809059,153622,135.31,not active,2022-11-07,2022-11-11
628701,131518,60.7,not active,2022-11-07,2022-11-07
462048,132627,132.91,active,2022-11-07,2022-11-08
170728,427472,133.66,not active,2022-11-07,2022-11-12
514869,762965,48.34,active,2022-11-07,2022-11-10
384548,492182,120.09,not active,2022-11-07,2022-11-07
908866,272243,9.15,not active,2022-11-07,2022-11-11
116123,448814,139.93,not active,2022-11-07,2022-11-07
826166,878154,52.43,active,2022-11-07,2022-11-12
667134,190146,13.61,active,2022-11-07,2022-11-12
167664,760243,23.89,active,2022-11-07,2022-11-07
845700,553493,92.8,not active,2022-11-07,2022-11-12
185573,848333,91.78,active,2022-11-07,2022-11-11
86750,500582,7.13,not active,2022-11-07,2022-11-09
312400,173998,108.27,active,2022-11-07,2022-11-12
858487,148243,14.37,not active,2022-11-07,2022-11-08
146248,833248,0.77,not active,2022-11-07,2022-11-07
612631,954219,78.51,active,2022-11-07,2022-11-08
505152,905428,141.84,active,2022-11-07,2022-11-10
319825,327556,106.38,active,2022-11-07,2022-11-08
458309,779159,5.87,not active,2022-11-07,2022-11-07
93293,18061,129.8,not active,2022-11-07,2022-11-12
395559,837428,13.16,active,2022-11-07,2022-11-08
427907,614698,99.18,not active,2022-11-07,2022-11-12
900899,476196,64.78,not active,2022-11-07,2022-11-11
321729,223190,19.11,not active,2022-11-07,2022-11-11
632215,926757,146.25,not active,2022-11-07,2022-11-12
120778,571572,129.63,active,2022-11-07,2022-11-07
180995,207310,27.46,active,2022-11-07,2022-11-08
977301,964547,10.02,not active,2022-11-07,2022-11-11
244094,496777,64.25,not active,2022-11-07,2022-11-08
327011,236166,5.25,not active,2022-11-07,2022-11-10
451117,86497,35.04,not active,2022-11-07,2022-11-08
597732,591387,73.52,not active,2022-11-07,2022-11-09
337272,80687,127.46,active,2022-11-07,2022-11-11
516025,429994,98.17,not active,2022-11-07,2022-11-07
548020,480539,64.71,not active,2022-11-07,2022-11-12
456719,945506,91.19,active,2022-11-07,2022-11-11
642333,255099,128.94,active,2022-11-07,2022-11-12
25930,149538,123.23,active,2022-11-07,2022-11-08
314960,760579,27.85,not active,2022-11-07,2022-11-11
86311,214062,98.33,active,2022-11-07,2022-11-10
892734,56572,144.35,active,2022-11-07,2022-11-10
189312,667315,85.23,not active,2022-11-07,2022-11-09
